TRACTCE,STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,STATEFP_2,PLACEFP,PLACENS,GEOID_2,NAME_2,NAMELSAD_2,LSAD,CLASSFP,PCICBSA,PCINECTA,MTFCC_2,FUNCSTAT_2,ALAND_2,AWATER_2,INTPTLAT_2,INTPTLON_2,DIRCDESC,PUB_RTE,geometry
400200,6,1,6001400200,4002,Census Tract 4002,G5020,S,586560,0,37.8481378,-122.2495916,6,53000,2411292,653000,Oakland,Oakland city,25,C1,,,G4110,A,144944705,57160794,37.7698464,-122.22569,Northbound,51A,"POLYGON ((-13609668.02650254 4557245.143044413, -13609655.67003907 4557255.856379244, -13609633.5174604 4557284.190383784, -13609587.76514968 4557355.519115215, -13609498.48691806 4557508.327768132, -13609373.69776889 4557703.288932207, -13609279.63279917 4557853.706153994, -13609081.59542505 4558155.956899242, -13609077.69924287 4558162.018921069, -13609069.35028106 4558176.821547353, -13609069.79555902 4558182.460648621, -13609080.37091065 4558305.6757751, -13609086.38216315 4558373.909951773, -13609076.36340898 4558374.473872457, -13609067.45784971 4558375.037793168, -13609018.47727377 4558395.479939646, -13609000.22087727 4558401.542101154, -13608976.50982574 4558411.833685772, -13608949.45918947 4558422.407242219, -13608928.30848622 4558430.866095125, -13608919.95952441 4558424.380973947, -13608914.61618886 4558420.856453268, -13608906.04458806 4558415.076241937, -13608897.80694574 4558428.892362164, -13608883.55805092 4558452.718163651, -13608866.9714468 4558451.872276272, -13608860.29227735 4558453.000126126, -13608844.26227067 4558453.846013595, -13608828.34358349 4558455.678770018, -13608811.86829885 4558457.08858287, -13608810.53246496 4558453.000126126, -13608808.08343617 4558447.219896921, -13608805.63440737 4558439.888879143, -13608766.44994661 4558456.38367642, -13608749.08410605 4558461.599985284, -13608744.29736794 4558461.881947996, -13608739.51062984 4558462.16391072, -13608713.68450797 4558464.137649998, -13608694.64887505 4558465.406482588, -13608672.05101842 4558467.098259616, -13608669.37935064 4558467.239241051, -13608609.26682561 4558471.750647864, -13608558.05985984 4558476.262056639, -13608529.5620702 4558478.94070653, -13608521.99234483 4558485.284880066, -13608516.09241182 4558489.796294712, -13608513.19810505 4558489.655312979, -13608501.95483649 4558479.645614509, -13608488.37385861 4558481.05543061, -13608465.77600198 4558482.888191829, -13608461.10058336 4558483.311136773, -13608431.26695983 4558485.707825105, -13608427.92737511 4558479.504632907, -13608374.60533902 4558483.452118421, -13608376.0524924 4558492.192984544, -13608364.14130688 4558492.052002774, -13608337.86990706 4558493.884765932, -13608310.93059028 4558495.858511233, -13608264.39904313 4558499.242075477, -13608254.93688641 4558499.383057345, -13608253.71237201 4558509.956702853, -13608252.48785762 4558513.058307577, -13608251.15202373 4558516.018931131, -13608250.48410678 4558517.851698511, -13608245.4747297 4558522.927056033, -13608243.47097886 4558525.182771281, -13608232.89562724 4558517.146787942, -13608231.44847386 4558513.481253745, -13608226.77305524 4558501.779749383, -13608191.81873514 4558504.317423913, -13608138.83065752 4558507.982954875, -13608121.57613645 4558509.251792819, -13608106.77064417 4558510.3796489, -13608102.09522556 4558510.661612939, -13608100.53675268 4558511.225541038, -13608098.97827981 4558511.648487131, -13608096.75189 4558512.071433246, -13608095.19341713 4558512.212415289, -13608083.05959263 4558513.199289629, -13608072.59556049 4558513.904199935, -13608059.57118007 4558514.89107444, -13608054.00520553 4558515.314020686, -13608039.08839377 4558516.441877421, -13608029.84887603 4558517.146787942, -13608015.93393968 4558518.274644879, -13607992.33420763 4558520.107412662, -13607975.7476035 4558521.23526992, -13607968.40051711 4558521.799198593, -13607964.9496129 4558522.081162943, -13607949.47620368 4558523.209020414, -13607946.02529946 4558523.490984799, -13607934.6707114 4558524.336878005, -13607930.77452922 4558524.618842425, -13607923.7614013 4558525.182771281, -13607907.62007514 4558526.592593563, -13607907.17479718 4558513.199289629, -13607910.29174292 4558490.642185181, -13607911.18229884 4558487.117642029, -13607912.29549375 4558483.029173474, -13607913.96528612 4558473.865370486, -13607916.19167593 4558461.459003927, -13607918.08410727 4558454.268957359, -13607919.30862167 4558451.026388962, -13607921.64633098 4558445.669104268, -13607944.46682659 4558404.220731786, -13607952.25919095 4558392.801311267, -13607964.72697392 4558374.896812987, -13607991.33233222 4558364.041344797, -13608071.14840711 4558332.03892663, -13608097.86508491 4558321.324482648, -13608107.21592213 4558315.685306044, -13608135.26843381 4558299.190732029, -13608144.73059053 4558293.692546513, -13608126.919472 4558256.897072118, -13608097.64244592 4558196.13548191, -13608086.84445532 4558179.218165017, -13608071.03708762 4558161.314034626, -13608066.4729885 4558153.842241302, -13608065.35979359 4558152.009538097, -13608062.9107648 4558145.383613827, -13608062.57680632 4558137.77085499, -13608064.46923767 4558126.633680804, -13608070.92576813 4558114.932611918, -13608086.28785786 4558085.750485458, -13608108.21779755 4558047.827941111, -13608307.36836658 4557907.135100577, -13608384.5127737 4557852.578369163, -13608500.6190026 4557778.003868733, -13608508.63400593 4557772.928874915, -13608706.22610209 4557670.865636266, -13608976.50982574 4557535.252772753, -13609006.0094908 4557521.155902997, -13609014.4697721 4557516.785877255, -13609127.34773576 4557461.526355376, -13609293.7703745 4557379.624390032, -13609359.67151305 4557349.598529949, -13609572.06910148 4557261.494980955, -13609595.66883353 4557251.909359862, -13609604.24043432 4557248.526201588, -13609623.16474775 4557241.055064294, -13609636.41176716 4557235.698403124, -13609658.67566532 4557226.958593456, -13609673.59247708 4557221.883868635, -13609676.48678384 4557220.615187815, -13609689.73380325 4557215.117572726, -13609668.02650254 4557245.143044413))"
400300,6,1,6001400300,4003,Census Tract 4003,G5020,S,1110840,0,37.8405841,-122.2544782,6,53000,2411292,653000,Oakland,Oakland city,25,C1,,,G4110,A,144944705,57160794,37.7698464,-122.22569,Northbound,51A,"POLYGON ((-13610540.43735189 4556544.289386773, -13610534.3147799 4556569.661382044, -13610515.39046646 4556630.836336354, -13610502.47740553 4556658.886723779, -13610493.57184627 4556678.056881332, -13610472.86642098 4556719.780287593, -13610451.82703722 4556758.402779104, -13610431.78952888 4556786.453510689, -13610424.66508147 4556795.897743883, -13610422.77265012 4556798.294043219, -13610419.98966285 4556801.818013837, -13610415.87084169 4556807.033492544, -13610412.97653493 4556810.698425093, -13610408.85771377 4556815.913908258, -13610384.47874529 4556847.347821634, -13610358.31866495 4556875.398793192, -13610330.48879225 4556904.154641584, -13610303.54947548 4556926.849264362, -13610270.59890621 4556952.504114982, -13610238.98417082 4556974.916920902, -13610233.86347425 4556978.299990147, -13610203.80721173 4556997.752659648, -13610127.9986385 4557038.49061443, -13610118.87044026 4557043.847173997, -13610110.63279794 4557047.230265668, -13610073.00681005 4557064.427665352, -13610059.42583217 4557070.630013201, -13610019.79609345 4557086.558787133, -13609963.69107009 4557106.152622169, -13609908.81056113 4557127.860942954, -13609763.31598666 4557185.656043949, -13609748.28785541 4557191.717499988, -13609744.50299272 4557193.268105584, -13609689.73380325 4557215.117572726, -13609676.48678384 4557220.615187815, -13609673.59247708 4557221.883868635, -13609658.67566532 4557226.958593456, -13609636.41176716 4557235.698403124, -13609623.16474775 4557241.055064294, -13609604.24043432 4557248.526201588, -13609595.66883353 4557251.909359862, -13609572.06910148 4557261.494980955, -13609359.67151305 4557349.598529949, -13609293.7703745 4557379.624390032, -13609127.34773576 4557461.526355376, -13609014.4697721 4557516.785877255, -13609006.0094908 4557521.155902997, -13608976.50982574 4557535.252772753, -13608706.22610209 4557670.865636266, -13608508.63400593 4557772.928874915, -13608500.6190026 4557778.003868733, -13608384.5127737 4557852.578369163, -13608307.36836658 4557907.135100577, -13608108.21779755 4558047.827941111, -13608120.35162205 4558026.399650089, -13608130.92697367 4558007.790906881, -13608160.7605972 4557963.242838769, -13608171.55858781 4557937.867442278, -13608204.39783759 4557861.88259768, -13608215.30714769 4557836.648421492, -13608217.19957903 4557831.996317484, -13608221.3184002 4557822.551143027, -13608223.32215103 4557818.040017955, -13608225.32590186 4557813.528894842, -13608249.37091188 4557754.884472514, -13608295.23454208 4557665.08584196, -13608371.71103226 4557505.649368344, -13608374.49401953 4557500.29257084, -13608383.06562032 4557484.222194888, -13608385.95992708 4557479.006376456, -13608398.09375158 4557454.055065013, -13608434.60654456 4557379.765356717, -13608446.85168854 4557354.955249808, -13608454.42141392 4557339.58992919, -13608477.24190953 4557293.635069123, -13608484.9229544 4557278.41080445, -13608528.3375558 4557189.884966392, -13608599.58202991 4557043.988136125, -13608718.13728761 4556807.033492544, -13608747.74827216 4556744.447920729, -13608777.69321518 4556684.258998694, -13608867.86200272 4556503.976232736, -13608897.91826524 4556443.929656731, -13608900.812572 4556438.150544469, -13608909.60681177 4556421.095134327, -13608912.61243802 4556415.456988367, -13608921.2953583 4556397.273988473, -13608947.34411915 4556343.570895365, -13608956.80627587 4556324.965164019, -13608965.04391818 4556308.614700321, -13608989.86816463 4556259.56346349, -13608998.21712644 4556243.354053912, -13609061.78055568 4556109.592151667, -13609076.0294505 4556078.583315692, -13609097.8480707 4556098.739048554, -13609113.43279941 4556112.974939367, -13609125.23266544 4556123.969006993, -13609145.93809072 4556139.473481092, -13609167.75671092 4556150.608526755, -13609192.91491584 4556163.575936735, -13609211.17131233 4556172.314852578, -13609266.16314078 4556198.954496204, -13609284.53085676 4556207.834392577, -13609309.68906168 4556220.379021014, -13609385.16367644 4556258.435851571, -13609410.43320085 4556271.121492709, -13609426.12924905 4556278.873836581, -13609434.70084984 4556283.102390218, -13609449.50634212 4556290.290935348, -13609507.28115784 4556318.763260968, -13609532.32804327 4556331.167070766, -13609555.03721939 4556341.456606034, -13609570.51062861 4556347.940428007, -13609583.75764801 4556353.437584583, -13609625.72509604 4556366.264294572, -13609658.23038736 4556373.734803283, -13609671.70004574 4556376.271958403, -13609689.28852529 4556379.795785989, -13609707.09964381 4556383.319614775, -13609729.47486146 4556386.702491526, -13609765.54237648 4556394.313968245, -13609867.06575208 4556415.738895594, -13609873.85624102 4556417.007478204, -13609910.03507553 4556424.055162182, -13609912.48410433 4556424.478023371, -13609919.83119072 4556425.8875608, -13609922.28021952 4556426.45137582, -13610018.0149816 4556442.379162883, -13610051.18818985 4556447.030645121, -13610102.39515562 4556454.501211862, -13610150.70781462 4556462.53560095, -13610172.41511533 4556466.200412071, -13610183.76970339 4556469.160452765, -13610204.58644817 4556474.939582264, -13610234.97666916 4556488.330260514, -13610260.35751306 4556505.949600277, -13610286.18363492 4556526.106161582, -13610306.33246275 4556537.100666037, -13610322.02851095 4556542.879833298, -13610335.38684985 4556545.557985069, -13610351.19421754 4556547.249449699, -13610372.34492079 4556545.83989582, -13610385.03534274 4556547.531360499, -13610396.16729182 4556546.121806581, -13610401.95590534 4556541.329324692, -13610408.85771377 4556538.510218734, -13610431.23293142 4556534.563471672, -13610448.93273046 4556532.167233116, -13610458.50620667 4556530.052905435, -13610480.43614635 4556523.568969899, -13610491.67941493 4556521.736554067, -13610502.92268349 4556520.890823792, -13610522.96019183 4556519.058408433, -13610526.07713758 4556518.776498406, -13610527.85824943 4556518.35363338, -13610542.7750612 4556515.393578681, -13610547.78443828 4556514.547848924, -13610540.43735189 4556544.289386773))"
400400,6,1,6001400400,4004,Census Tract 4004,G5020,S,716138,0,37.848284,-122.2574447,6,53000,2411292,653000,Oakland,Oakland city,25,C1,,,G4110,A,144944705,57160794,37.7698464,-122.22569,Northbound,51A,"POLYGON ((-13610121.87606651 4557100.091216017, -13610116.86668942 4557136.036815781, -13610108.62904711 4557195.523532326, -13610102.6177946 4557244.015325596, -13610098.27633446 4557280.243353646, -13610095.27070821 4557308.013561787, -13610086.36514894 4557391.606564979, -13610083.47084218 4557419.518037818, -13610082.1350083 4557426.143499448, -13610078.35014561 4557446.442812429, -13610077.2369507 4557453.209258894, -13610074.7879219 4557473.790560639, -13610067.552155 4557535.67567914, -13610065.2144457 4557556.398113226, -13610062.87673639 4557578.10737419, -13610056.08624745 4557643.658339879, -13610053.97117712 4557665.508753628, -13610052.19006527 4557685.103679859, -13610051.74478731 4557690.883485296, -13610046.84672971 4557744.170623402, -13610045.06561786 4557763.906669799, -13610042.83922805 4557784.488586664, -13610036.38269758 4557846.657500805, -13610034.37894675 4557867.380554809, -13610031.70727897 4557887.962676545, -13610023.91491461 4557949.85026068, -13610021.46588581 4557970.5735204, -13610019.239496 4557991.014871478, -13610012.67164604 4558052.762093328, -13610010.55657572 4558073.344582121, -13610007.99622743 4558094.631993534, -13610000.42650205 4558158.494489347, -13609997.97747326 4558179.923052671, -13609995.86240293 4558199.659926395, -13609989.62851145 4558258.87077242, -13609987.62476061 4558278.74877492, -13609986.28892672 4558288.899258944, -13609984.50781487 4558303.984024345, -13609976.04753357 4558379.972100706, -13609973.2645463 4558405.34857647, -13609970.03628107 4558432.980809424, -13609960.57412435 4558516.30089532, -13609957.5684981 4558544.074405708, -13609955.45342777 4558563.952953634, -13609950.3327312 4558614.847848897, -13609949.66481425 4558619.641286773, -13609949.1082168 4558624.011776177, -13609946.77050749 4558644.031460811, -13609945.76863207 4558651.22163865, -13609934.85932198 4558653.054429871, -13609917.82743989 4558655.874109312, -13609893.4484714 4558659.821661808, -13609897.23333409 4558681.95618037, -13609739.15965716 4558708.038316879, -13609735.93139193 4558686.185711574, -13609721.57117761 4558687.736540112, -13609713.22221581 4558689.005399998, -13609702.75818367 4558690.838197887, -13609687.39609394 4558693.37591857, -13609672.92456014 4558695.913639874, -13609643.53621457 4558700.84809974, -13609623.61002572 4558704.090746068, -13609614.92710544 4558705.21862329, -13609617.48745372 4558722.41876608, -13609593.44244371 4558726.930283656, -13609581.19729972 4558729.327028166, -13609521.53005266 4558739.477952207, -13609497.59636214 4558743.70750682, -13609486.57573255 4558745.54031435, -13609453.62516328 4558751.038738891, -13609442.71585318 4558753.012533023, -13609429.69147276 4558755.127312866, -13609390.95228996 4558761.753625832, -13609378.03922903 4558764.00939291, -13609370.91478162 4558765.56023306, -13609349.87539786 4558770.212754901, -13609342.86226994 4558771.904581542, -13609324.71719294 4558774.583307619, -13609270.50460092 4558782.760475709, -13609252.47084341 4558785.580190331, -13609251.46896799 4558779.376819166, -13609249.46521716 4558766.547131457, -13609234.4370859 4558767.816000966, -13609217.29388432 4558770.776697087, -13609207.72040811 4558772.609509393, -13609191.35644297 4558775.147250041, -13609192.91491584 4558783.042447135, -13609193.80547176 4558787.976948366, -13609195.47526413 4558794.744268144, -13609180.22449389 4558797.42300011, -13609178.33206254 4558785.157233089, -13609177.10754815 4558777.40302003, -13609171.20761514 4558778.389919552, -13609168.53594735 4558747.37312221, -13609171.98685157 4558746.809181293, -13609174.54719986 4558746.386225631, -13609176.21699222 4558746.104255196, -13609173.21136597 4558728.481118273, -13609166.64351601 4558688.86441556, -13609163.63788976 4558689.287368886, -13609160.29830504 4558650.657702951, -13609156.51344235 4558610.900313476, -13609154.50969152 4558592.713473241, -13609155.17760846 4558591.585608227, -13609153.5078161 4558572.129956014, -13609150.50218984 4558537.166266749, -13609147.94184156 4558506.855099054, -13609145.15885429 4558476.685001316, -13609141.70795007 4558437.91514447, -13609141.15135262 4558431.993942695, -13609139.48156026 4558421.702338118, -13609137.92308739 4558414.089376909, -13609137.70044841 4558412.397608509, -13609137.25517044 4558408.591130613, -13609135.02878063 4558388.289938712, -13609132.69107132 4558366.297025564, -13609091.8368182 4558373.205050964, -13609086.38216315 4558373.909951773, -13609080.37091065 4558305.6757751, -13609069.79555902 4558182.460648621, -13609069.35028106 4558176.821547353, -13609077.69924287 4558162.018921069, -13609081.59542505 4558155.956899242, -13609279.63279917 4557853.706153994, -13609373.69776889 4557703.288932207, -13609498.48691806 4557508.327768132, -13609587.76514968 4557355.519115215, -13609633.5174604 4557284.190383784, -13609655.67003907 4557255.856379244, -13609668.02650254 4557245.143044413, -13609689.73380325 4557215.117572726, -13609744.50299272 4557193.268105584, -13609748.28785541 4557191.717499988, -13609763.31598666 4557185.656043949, -13609908.81056113 4557127.860942954, -13609963.69107009 4557106.152622169, -13610019.79609345 4557086.558787133, -13610059.42583217 4557070.630013201, -13610073.00681005 4557064.427665352, -13610110.63279794 4557047.230265668, -13610118.87044026 4557043.847173997, -13610127.9986385 4557038.49061443, -13610124.21377582 4557076.5504396, -13610121.87606651 4557100.091216017))"
401100,6,1,6001401100,4011,Census Tract 4011,G5020,S,873332,0,37.8304839,-122.2638399,6,53000,2411292,653000,Oakland,Oakland city,25,C1,,,G4110,A,144944705,57160794,37.7698464,-122.22569,Northbound,51A,"POLYGON ((-13610864.48838959 4554707.239539972, -13610857.25262269 4554739.371734239, -13610852.13192611 4554760.793252235, -13610849.34893884 4554773.336135232, -13610829.53406948 4554859.586481852, -13610822.52094156 4554889.887018504, -13610795.80426377 4555006.016404393, -13610792.35335956 4555021.660146501, -13610771.75925376 4555132.29448983, -13610766.86119616 4555162.454884397, -13610763.18765297 4555185.286643123, -13610761.96313857 4555193.179114591, -13610750.94250898 4555253.641282201, -13610746.82368782 4555276.473241125, -13610744.26333953 4555290.567067952, -13610731.01632013 4555372.029761263, -13610728.12201337 4555389.788149365, -13610708.75242197 4555514.097715186, -13610704.96755929 4555536.648362547, -13610700.84873812 4555562.017899282, -13610693.61297122 4555604.7234259, -13610693.39033224 4555606.414737494, -13610688.49227465 4555626.992383937, -13610685.15268992 4555649.684219341, -13610675.35657473 4555718.041910975, -13610672.1283095 4555740.874889532, -13610668.78872478 4555762.862249602, -13610658.76997061 4555829.247445736, -13610655.54170537 4555851.375938622, -13610653.20399607 4555864.624867732, -13610646.07954866 4555904.794596395, -13610643.85315884 4555918.184540433, -13610640.6248936 4555936.93049105, -13610631.0514174 4555993.16854568, -13610627.93447166 4556012.05557962, -13610625.26280388 4556027.559886851, -13610622.14585813 4556046.02413744, -13610617.58175901 4556074.495794212, -13610615.13273021 4556090.141143745, -13610601.9970303 4556173.58340549, -13610601.66307183 4556174.992908905, -13610561.58805514 4556429.693312805, -13610549.56555014 4556506.372464799, -13610547.78443828 4556514.547848924, -13610542.7750612 4556515.393578681, -13610527.85824943 4556518.35363338, -13610526.07713758 4556518.776498406, -13610522.96019183 4556519.058408433, -13610502.92268349 4556520.890823792, -13610491.67941493 4556521.736554067, -13610480.43614635 4556523.568969899, -13610458.50620667 4556530.052905435, -13610448.93273046 4556532.167233116, -13610431.23293142 4556534.563471672, -13610408.85771377 4556538.510218734, -13610401.95590534 4556541.329324692, -13610396.16729182 4556546.121806581, -13610385.03534274 4556547.531360499, -13610372.34492079 4556545.83989582, -13610351.19421754 4556547.249449699, -13610335.38684985 4556545.557985069, -13610322.02851095 4556542.879833298, -13610306.33246275 4556537.100666037, -13610286.18363492 4556526.106161582, -13610260.35751306 4556505.949600277, -13610234.97666916 4556488.330260514, -13610204.58644817 4556474.939582264, -13610183.76970339 4556469.160452765, -13610172.41511533 4556466.200412071, -13610150.70781462 4556462.53560095, -13610102.39515562 4556454.501211862, -13610051.18818985 4556447.030645121, -13610018.0149816 4556442.379162883, -13609922.28021952 4556426.45137582, -13609919.83119072 4556425.8875608, -13609912.48410433 4556424.478023371, -13609910.03507553 4556424.055162182, -13609873.85624102 4556417.007478204, -13609867.06575208 4556415.738895594, -13609868.73554444 4556400.234009546, -13609871.40721222 4556382.332942595, -13609877.41846473 4556344.134705924, -13609880.53541047 4556328.911831522, -13609881.20332741 4556325.951830755, -13609885.32214857 4556311.715648354, -13609889.32965024 4556292.123310392, -13609901.68611372 4556233.910322588, -13609905.80493488 4556214.459082115, -13609913.37466025 4556179.503321119, -13609936.52911434 4556074.777692193, -13609940.53661601 4556056.595288034, -13609942.42904735 4556039.399555216, -13609940.42529652 4556013.324112977, -13609934.74800249 4555935.098178601, -13609932.85557114 4555909.163944657, -13609931.18577878 4555887.458168147, -13609926.1764017 4555822.623001606, -13609924.50660933 4555801.058351015, -13609921.94626104 4555781.185085173, -13609921.38966359 4555776.533900778, -13609916.71424498 4555720.297017735, -13609919.60855174 4555701.974289452, -13609924.39528984 4555677.731960106, -13609938.75550415 4555605.569081661, -13609943.65356175 4555581.467919357, -13609947.66106342 4555561.736015199, -13609960.01752689 4555502.963351083, -13609964.13634806 4555483.513477838, -13609969.47968361 4555456.87566698, -13609985.50969029 4555377.385462418, -13609990.96434534 4555350.888862584, -13609995.63976395 4555329.748006883, -13610009.77733928 4555266.748511752, -13610014.56407738 4555245.74876485, -13610017.68102313 4555231.373123637, -13610026.69790188 4555190.078500085, -13610043.72978397 4555112.281566008, -13610061.09562453 4555029.552493792, -13610062.65409741 4555023.069493791, -13610069.77854482 4554994.318846843, -13610074.00868547 4554967.400421007, -13610099.38952937 4554788.4158011, -13610102.28383613 4554776.154762701, -13610106.2913378 4554761.497908185, -13610107.73849118 4554754.733213065, -13610122.43266396 4554689.623247524, -13610127.44204105 4554668.060946182, -13610133.45329355 4554646.498689543, -13610139.57586555 4554618.594659069, -13610147.03427143 4554580.121042858, -13610151.48705106 4554557.995254766, -13610152.04364851 4554551.794405404, -13610154.04739935 4554533.332807595, -13610154.71531629 4554527.272900949, -13610146.70031296 4554472.874827337, -13610145.03052059 4554461.1778694, -13610143.13808925 4554453.42688042, -13610299.09669585 4554494.013941316, -13610572.16340677 4554571.101607637, -13610585.52174566 4554575.893181621, -13610760.84994366 4554620.84952744, -13610788.90245534 4554629.587146984, -13610812.16822892 4554636.915478717, -13610841.77921347 4554646.921478458, -13610846.89991004 4554648.612634295, -13610857.69790065 4554652.276806217, -13610863.82047264 4554654.249822403, -13610874.17318529 4554657.773066522, -13610872.28075395 4554667.638156405, -13610864.48838959 4554707.239539972))"
401200,6,1,6001401200,4012,Census Tract 4012,G5020,S,663620,0,37.8306009,-122.2579159,6,53000,2411292,653000,Oakland,Oakland city,25,C1,,,G4110,A,144944705,57160794,37.7698464,-122.22569,Northbound,51A,"POLYGON ((-13610152.04364851 4554551.794405404, -13610151.48705106 4554557.995254766, -13610147.03427143 4554580.121042858, -13610139.57586555 4554618.594659069, -13610133.45329355 4554646.498689543, -13610127.44204105 4554668.060946182, -13610122.43266396 4554689.623247524, -13610107.73849118 4554754.733213065, -13610106.2913378 4554761.497908185, -13610102.28383613 4554776.154762701, -13610099.38952937 4554788.4158011, -13610074.00868547 4554967.400421007, -13610069.77854482 4554994.318846843, -13610062.65409741 4555023.069493791, -13610061.09562453 4555029.552493792, -13610043.72978397 4555112.281566008, -13610026.69790188 4555190.078500085, -13610017.68102313 4555231.373123637, -13610014.56407738 4555245.74876485, -13610009.77733928 4555266.748511752, -13609995.63976395 4555329.748006883, -13609990.96434534 4555350.888862584, -13609985.50969029 4555377.385462418, -13609969.47968361 4555456.87566698, -13609964.13634806 4555483.513477838, -13609960.01752689 4555502.963351083, -13609947.66106342 4555561.736015199, -13609943.65356175 4555581.467919357, -13609938.75550415 4555605.569081661, -13609924.39528984 4555677.731960106, -13609919.60855174 4555701.974289452, -13609916.71424498 4555720.297017735, -13609921.38966359 4555776.533900778, -13609921.94626104 4555781.185085173, -13609924.50660933 4555801.058351015, -13609926.1764017 4555822.623001606, -13609931.18577878 4555887.458168147, -13609932.85557114 4555909.163944657, -13609934.74800249 4555935.098178601, -13609940.42529652 4556013.324112977, -13609942.42904735 4556039.399555216, -13609940.53661601 4556056.595288034, -13609936.52911434 4556074.777692193, -13609913.37466025 4556179.503321119, -13609905.80493488 4556214.459082115, -13609901.68611372 4556233.910322588, -13609889.32965024 4556292.123310392, -13609885.32214857 4556311.715648354, -13609881.20332741 4556325.951830755, -13609880.53541047 4556328.911831522, -13609877.41846473 4556344.134705924, -13609871.40721222 4556382.332942595, -13609868.73554444 4556400.234009546, -13609867.06575208 4556415.738895594, -13609765.54237648 4556394.313968245, -13609729.47486146 4556386.702491526, -13609707.09964381 4556383.319614775, -13609689.28852529 4556379.795785989, -13609671.70004574 4556376.271958403, -13609658.23038736 4556373.734803283, -13609625.72509604 4556366.264294572, -13609583.75764801 4556353.437584583, -13609570.51062861 4556347.940428007, -13609555.03721939 4556341.456606034, -13609532.32804327 4556331.167070766, -13609507.28115784 4556318.763260968, -13609449.50634212 4556290.290935348, -13609434.70084984 4556283.102390218, -13609426.12924905 4556278.873836581, -13609410.43320085 4556271.121492709, -13609385.16367644 4556258.435851571, -13609309.68906168 4556220.379021014, -13609284.53085676 4556207.834392577, -13609266.16314078 4556198.954496204, -13609211.17131233 4556172.314852578, -13609192.91491584 4556163.575936735, -13609167.75671092 4556150.608526755, -13609145.93809072 4556139.473481092, -13609125.23266544 4556123.969006993, -13609113.43279941 4556112.974939367, -13609097.8480707 4556098.739048554, -13609076.0294505 4556078.583315692, -13609080.81618861 4556068.294040551, -13609095.3990419 4556037.144379248, -13609100.18578001 4556027.559886851, -13609143.48906193 4555939.608486759, -13609167.20011346 4555888.44479337, -13609194.47338871 4555833.616762255, -13609276.29321444 4555669.416290382, -13609303.67780918 4555614.730356839, -13609317.81538451 4555586.119016504, -13609360.45074948 4555500.567350241, -13609374.6996443 4555472.097264827, -13609379.26374343 4555462.654233911, -13609393.06736029 4555434.607073229, -13609397.7427789 4555425.305016544, -13609498.26427908 4555224.467185412, -13609558.26548462 4555103.966348422, -13609564.6106956 4555091.000259692, -13609655.44740009 4554907.221783821, -13609673.92643556 4554867.055908271, -13609687.84137191 4554839.151286051, -13609693.9639439 4554826.608323686, -13609753.96514944 4554705.548374603, -13609774.00265778 4554665.242348002, -13609782.46293908 4554650.021931035, -13609803.9476008 4554606.615679055, -13609892.11263751 4554429.18746126, -13609921.61230257 4554370.139345186, -13609968.25516921 4554393.533069456, -13610013.56220197 4554413.121830852, -13610055.30701101 4554426.932634444, -13610082.69160575 4554435.811017864, -13610143.13808925 4554453.42688042, -13610145.03052059 4554461.1778694, -13610146.70031296 4554472.874827337, -13610154.71531629 4554527.272900949, -13610154.04739935 4554533.332807595, -13610152.04364851 4554551.794405404))"
